,name,ra,dec,velocity,redshift,flag
2656,WISEA J115934.92+553039.5,179.89549,55.51097,24131.0,0.080492,SPEC
2657,MSPM 04701,179.8955,55.511,24103.0,0.0804,
2658,WISEA J115957.33+552718.6,179.98899,55.4552,--,--,
2659,WISEA J115630.36+554545.9,179.12644,55.76278,--,--,
2660,WISEA J115846.88+554828.1,179.69537,55.80791,--,--,
2661,WISEA J115847.33+554819.8,179.69742,55.80548,--,--,
2662,WISEA J115850.49+554738.9,179.71037,55.79416,29242.0,0.097541,SPEC
2663,WISEA J115852.78+555436.2,179.71994,55.91008,20335.0,0.067831,SPEC
2664,SDSS J115853.09+555434.9,179.72122,55.90971,--,--,
2665,WISEA J115838.02+545230.8,179.65843,54.87522,24389.0,0.081354,SPEC
2666,WISEA J115507.02+551433.8,178.77922,55.24274,5910.0,0.019712,SPEC
2667,2MASS J11560244+5511350,179.00982,55.19324,--,--,
2668,SDSS J115602.45+551143.0,179.01022,55.1953,--,--,
2669,SDSS J115602.77+551126.2,179.01157,55.19063,--,--,
2670,WISEA J115649.85+550938.0,179.20767,55.16054,23840.0,0.079521,SPEC
2671,WISEA J115727.59+551200.5,179.36501,55.20009,--,--,
2672,WISEA J115825.74+551205.0,179.60725,55.20139,24385.0,0.081339,SPEC
2673,WISEA J115759.40+551500.8,179.49739,55.25021,24638.0,0.082185,SPEC
2674,SDSS J115800.32+551503.0,179.50134,55.25084,--,--,
2675,WISEA J115815.25+550908.4,179.56352,55.15233,19235.0,0.064161,SPEC
2676,WISEA J115958.69+550956.3,179.9946,55.16561,24386.0,0.081342,SPEC
2677,WISEA J120047.98+550657.5,180.19996,55.11594,15363.0,0.051245,SPEC
2678,WISEA J120149.80+551505.9,180.45751,55.25166,--,--,
2679,WISEA J120150.01+551511.8,180.45833,55.25308,41075.0,0.137012,SPEC
2680,WISEA J115547.46+553508.7,178.94764,55.58571,18669.0,0.062273,SPEC
2681,SDSS J115548.21+553513.3,178.95089,55.58705,--,--,
2682,SDSS J115548.37+553502.7,178.95155,55.58411,--,--,
2683,SDSS J115951.14+553904.2,179.9631,55.65117,--,--,
2684,WISEA J115951.50+553901.8,179.96475,55.65049,--,--,
2685,WISEA J115956.94+553351.1,179.98729,55.5642,23805.0,0.079405,SPEC
2686,WISEA J120002.59+553144.2,180.01082,55.52893,--,--,
2687,WISEA J120002.25+553659.0,180.00942,55.6164,--,--,
2688,WISEA J120004.18+553607.8,180.01744,55.60218,24341.0,0.081193,SPEC
2689,WISEA J120005.92+553524.3,180.02466,55.59007,24656.0,0.082243,SPEC
2690,WISEA J120006.23+553529.6,180.02597,55.59157,--,--,
2691,WISEA J120055.72+553223.4,180.23219,55.53984,--,--,
2692,MSPM 04573,179.1022,56.0001,29563.0,0.09861,
2693,WISEA J115624.54+560000.3,179.10222,56.00012,29852.0,0.099574,SPEC
2694,WISEA J115630.87+560031.1,179.1286,56.00864,29700.0,0.09907,SPEC
2695,WISEA J115623.84+555939.2,179.09936,55.99414,--,--,
2696,WISEA J115843.50+555819.3,179.68125,55.97204,20434.0,0.068162,SPEC
2697,WISEA J115918.25+560038.7,179.82603,56.01073,46855.0,0.15629,SPEC
2698,WISEA J115923.43+560030.6,179.84766,56.00848,20114.0,0.067092,SPEC
2699,WISEA J115940.65+560037.6,179.91939,56.01045,--,--,
2700,SDSS J115941.65+560034.4,179.92357,56.00957,--,--,
2701,WISEA J115951.36+555954.1,179.96393,55.99831,19238.0,0.064171,SPEC
2702,WISEA J115953.25+555940.2,179.97195,55.99458,--,--,
2703,WISEA J115953.86+555940.9,179.97442,55.99471,--,--,
2704,SDSS J115954.27+555940.0,179.97615,55.99446,--,--,
2705,WISEA J115645.53+550149.1,179.18961,55.03032,19141.0,0.063847,SPEC
2706,WISEA J115649.49+550214.9,179.20623,55.03748,19197.0,0.064035,SPEC
2707,V1CG 558,179.20698,55.03671,19157.0,0.0639,
2708,SDSS J115650.27+550218.6,179.20949,55.03853,--,--,
2709,WISEA J115355.23+551936.9,178.48016,55.32694,--,--,
2710,WISEA J115531.03+552659.0,178.87924,55.44969,--,--,
2711,WHL J115711.0+552638,179.29575,55.44384,36365.0,0.1213,SPEC
2712,WISEA J115710.98+552637.4,179.29578,55.4438,36366.0,0.121303,SPEC
2713,WISEA J115817.86+552352.3,179.57456,55.39781,--,--,
2714,WISEA J115911.09+552016.6,179.79626,55.33795,24993.0,0.083368,SPEC
2715,WISEA J115923.45+553016.9,179.84772,55.5047,23336.0,0.077841,SPEC
2716,WISEA J115923.30+553058.9,179.84704,55.51637,24029.0,0.080152,SPEC
2717,WISEA J115928.88+552811.0,179.87038,55.46974,23904.0,0.079734,SPEC
2718,WISEA J120003.55+552941.5,180.0148,55.49487,24210.0,0.080757,SPEC
2719,SDSSCGB 55693,180.02625,55.49122,24283.0,0.081,
2720,WISEA J120006.37+552921.3,180.02659,55.48929,--,--,
2721,WISEA J120009.15+552940.3,180.03814,55.49455,24638.0,0.082184,SPEC
2722,WISEA J120045.37+552518.1,180.18884,55.42172,--,--,
2723,2MASS J12004613+5525172,180.1924,55.42142,--,--,
2724,SDSSCGB 27099,180.18375,55.42208,--,--,
2725,2MASS J12004452+5525251,180.186,55.4236,--,--,
2726,WISEA J120045.37+552518.1,180.18884,55.42172,--,--,
2727,WISEA J120021.08+552511.9,180.08789,55.41999,24058.0,0.080248,SPEC
2728,2XMM J120033.6+552623,180.14039,55.43996,--,--,
2729,WISEA J120033.99+552623.9,180.14164,55.43997,--,--,
2730,WISEA J120034.39+552619.1,180.14318,55.43879,24606.0,0.082076,SPEC
2731,WISEA J120034.59+552816.7,180.14413,55.47134,--,--,
2732,WISEA J120035.61+552813.0,180.1485,55.47026,--,--,
2733,WISEA J120037.96+552244.0,180.15819,55.3789,24085.0,0.080339,SPEC
2734,WISEA J120046.76+552752.4,180.19491,55.46458,23812.0,0.079429,SPEC
2735,WISEA J115513.96+554858.6,178.8082,55.81626,29500.0,0.0984,SPEC
2736,WISEA J115514.41+554854.0,178.81007,55.81502,--,--,
2737,NVSS J115753+554804,179.47142,55.80136,--,--,
2738,ILT J115753.5+554814.6,179.47284,55.80407,--,--,
2739,WISEA J115753.48+554813.9,179.47284,55.80391,36289.0,0.121046,SPEC
2740,GALEXASC J115753.87+554812.1,179.47448,55.80338,--,--,
2741,WISEA J115750.09+555505.3,179.45873,55.91815,--,--,
2742,2MASX J11575020+5555068,179.45896,55.91856,19249.0,0.064208,SPEC
2743,SN 2019wnr,179.58855,55.92851,--,--,
2744,WISEA J115821.29+555542.9,179.58868,55.92859,19939.0,0.066511,SPEC
2745,WISEA J115801.14+555048.2,179.50479,55.84679,42984.0,0.14338,SPEC
2746,WISEA J115805.08+555503.7,179.52122,55.91775,--,--,
2747,WISEA J115829.19+554728.3,179.62166,55.79129,--,--,
2748,WISEA J115834.06+555227.4,179.64211,55.87428,--,--,
2749,SDSS J115845.20+555526.4,179.68837,55.92402,--,--,
2750,WISEA J115845.75+555519.2,179.69087,55.92206,18732.0,0.062483,SPEC
2751,WISEA J115903.11+555052.4,179.763,55.84792,--,--,
2752,SDSS J115939.12+555326.4,179.91302,55.89068,--,--,
2753,WISEA J115939.36+555320.7,179.91385,55.8891,--,--,
2754,WISEA J115946.15+555629.8,179.9423,55.94166,19402.0,0.064719,SPEC
2755,WISEA J115500.79+550657.2,178.75321,55.11592,40949.0,0.136591,SPEC
2756,SDSS J115501.17+550655.8,178.75488,55.11552,--,--,
2757,WISEA J115615.56+550445.2,179.06481,55.07925,29131.0,0.097171,SPEC
2758,SDSS J120107.54+551344.3,180.28145,55.22898,--,--,
2759,WISEA J120107.64+551335.5,180.28175,55.22657,40391.0,0.134729,SPEC
2760,SDSS J120108.36+551337.6,180.28487,55.22713,--,--,
2761,WISEA J115447.22+553923.8,178.69673,55.65666,19018.0,0.063436,SPEC
2762,WISEA J120034.60+553801.0,180.14418,55.63355,24708.0,0.082417,SPEC
2763,2CXO J120034.9+553808,180.145,55.63528,--,--,
2764,WISEA J115813.65+555912.5,179.55665,55.98685,--,--,
2765,SDSS J115813.59+555921.7,179.55666,55.98938,--,--,
2766,SDSS J115814.74+555909.1,179.56144,55.98587,--,--,
2767,SDSS J115545.98+550249.7,178.94159,55.04714,--,--,
2768,WISEA J115547.09+550247.5,178.94629,55.04653,24023.0,0.080131,SPEC
2769,WISEA J115654.06+550232.0,179.22526,55.0422,19172.0,0.063952,SPEC
2770,WISEA J115746.86+545521.7,179.44521,54.92271,--,--,
2771,SDSS J115747.26+545513.2,179.44695,54.92036,--,--,
2772,WISEA J115859.29+545747.5,179.74708,54.96319,--,--,
2773,WISEA J120136.30+552029.4,180.40131,55.34149,24336.0,0.081177,SPEC
2774,WISEA J115522.08+554643.5,178.84203,55.77876,--,--,
2775,2MASX J11552225+5546465,178.84285,55.77954,29101.0,0.097071,SPEC
2776,WISEA J115522.37+554647.9,178.84321,55.77997,--,--,
2777,WISEA J115557.27+554536.9,178.98869,55.76026,--,--,
2778,WISEA J115611.98+554851.5,179.04993,55.81438,--,--,
2779,WISEA J115654.03+555218.1,179.22516,55.87172,--,--,
2780,WISEA J115706.12+555316.4,179.27546,55.8879,19369.0,0.064609,SPEC
2781,WISEA J115810.23+554619.7,179.54262,55.77217,17696.0,0.059028,SPEC
2782,WISEA J115813.52+555258.2,179.55642,55.88289,19566.0,0.065266,SPEC
2783,WISEA J115901.38+554418.5,179.75583,55.73854,42978.0,0.143359,SPEC
2784,WISEA J115941.51+555533.4,179.92277,55.92608,--,--,
2785,WISEA J115942.19+555526.0,179.92575,55.92392,18548.0,0.06187,SPEC
2786,WISEA J115906.02+555559.2,179.77503,55.93312,--,--,
2787,SDSS J115909.24+555136.0,179.7885,55.86002,--,--,
2788,GALEXASC J115909.66+555135.3,179.79027,55.85982,--,--,
2789,WISEA J115909.94+555135.0,179.7917,55.85971,29497.0,0.098392,SPEC
2790,SDSS J115909.24+555136.0,179.7885,55.86002,--,--,
2791,GALEXASC J115909.66+555135.3,179.79027,55.85982,--,--,
2792,WISEA J115909.94+555135.0,179.7917,55.85971,29497.0,0.098392,SPEC
2793,WISEA J120059.45+555104.6,180.2477,55.8513,19045.0,0.063528,SPEC
2794,WISEA J120037.77+555059.5,180.15738,55.8499,19943.0,0.066523,SPEC
2795,WISEA J120037.99+555104.9,180.1583,55.85137,--,--,
2796,AT 2018dli,180.1595,55.85044,--,--,
2797,WISEA J120110.90+510300.1,180.29538,51.04997,19769.0,0.065943,SPEC
2798,WISEA J120030.06+511226.7,180.12524,51.20746,--,--,
2799,SDSS J120105.08+510643.8,180.2712,51.11218,--,--,
2800,WISEA J120105.26+510649.3,180.27198,51.11393,--,--,
2801,WISEA J120105.64+510641.2,180.27368,51.11139,--,--,
2802,SDSS J120105.92+510646.9,180.27467,51.11305,--,--,
2803,WISEA J115808.99+511143.5,179.53747,51.19538,--,--,
2804,WISEA J120029.56+511311.3,180.12326,51.21985,37486.0,0.125039,SPEC
2805,WISEA J120048.63+510948.5,180.20267,51.16349,37274.0,0.124334,SPEC
2806,MSPM 07942,179.7688,51.3814,35549.0,0.11858,
2807,WISEA J115904.52+512253.1,179.76883,51.38139,35481.0,0.118352,SPEC
2808,SDSS J120024.30+512507.8,180.10125,51.41884,--,--,
2809,WISEA J120025.02+512508.7,180.10437,51.4191,--,--,
2810,WISEA J120054.83+512521.5,180.22851,51.42264,19977.0,0.066637,SPEC
2811,WISEA J120052.53+512525.0,180.21882,51.42362,19919.0,0.066442,SPEC
2812,SDSS J120053.00+512519.3,180.22086,51.42204,--,--,
2813,WISEA J115929.67+503502.0,179.87367,50.58384,38832.0,0.129528,SPEC
2814,WISEA J120131.29+510913.1,180.38037,51.15362,--,--,
2815,SDSS J120131.89+510916.8,180.38291,51.15469,--,--,
2816,WISEA J115930.62+502947.5,179.87761,50.49652,--,--,
2817,2MASS J12004345+5121317,180.18123,51.35887,--,--,
2818,WISEA J120043.60+512121.9,180.18183,51.35611,--,--,
2819,SBS 1159+516B,180.54897,51.40601,27700.0,0.092396,SPEC
2820,WISEA J120211.78+512425.2,180.5491,51.40701,--,--,
2821,WISEA J115651.95+503935.6,179.21644,50.6599,24546.0,0.081877,SPEC
2822,WISEA J115656.78+503258.2,179.23661,50.54947,25167.0,0.083947,SPEC
2823,WISEA J115727.10+503800.5,179.3629,50.63346,39157.0,0.130615,SPEC
2824,SDSS J115727.88+503803.1,179.3662,50.6342,--,--,
2825,WISEA J115802.17+503644.3,179.50904,50.61227,--,--,
2826,WISEA J115920.11+503713.1,179.83407,50.62026,--,--,
2827,WISEA J120228.53+510945.4,180.61887,51.16261,21728.0,0.072477,SPEC
2828,WISEA J120324.53+510732.0,180.85223,51.12561,37638.0,0.125548,SPEC
2829,WISEA J120125.45+511923.6,180.35608,51.32324,28639.0,0.095529,SPEC
2830,SDSS J120125.74+511920.3,180.35729,51.32232,691022.0,2.305,PHOT
2831,WISEA J120021.78+513358.6,180.09074,51.56631,--,--,
2832,WISEA J115932.47+502632.0,179.88532,50.44225,30738.0,0.10253,SPEC
2833,WISEA J115901.29+504834.6,179.75542,50.80955,18373.0,0.061286,SPEC
2834,WISEA J115736.54+512147.2,179.40227,51.36312,26275.0,0.087643,SPEC
2835,WISEA J120049.37+512424.2,180.20571,51.40678,24654.0,0.082238,PHOT
2836,2MASX J12010677+5124445,180.27847,51.41242,21357.0,0.071239,SPEC
2837,WISEA J120106.84+512443.0,180.27851,51.41197,--,--,
2838,WISEA J120106.85+512448.1,180.27855,51.41339,--,--,
2839,WISEA J120242.43+503937.3,180.67684,50.66041,19779.0,0.065974,SPEC
2840,SDSS J120242.55+503929.1,180.67733,50.65809,--,--,
2841,GALEXASC J120242.83+503932.2,180.67846,50.65895,--,--,
2842,SDSS J120156.50+504222.0,180.48544,50.70613,--,--,
2843,WISEA J120157.43+504219.1,180.48935,50.70533,14537.0,0.04849,SPEC
2844,WISEA J115519.64+510034.7,178.83185,51.00966,--,--,
2845,WISEA J115557.97+510455.3,178.99146,51.08189,--,--,
2846,SDSS J115557.97+510501.2,178.99155,51.08367,--,--,
2847,WISEA J115822.52+510157.2,179.59382,51.03256,19046.0,0.063529,SPEC
2848,WISEA J120106.69+505844.9,180.27788,50.9791,27972.0,0.093306,SPEC
2849,WISEA J115629.21+511225.2,179.12172,51.207,23672.0,0.078962,SPEC
2850,WISEA J115558.42+510742.9,178.99326,51.12868,--,--,
2851,WISEA J115922.35+511809.2,179.84312,51.30256,8894.0,0.029666,SPEC
2852,WISEA J120032.28+510952.7,180.13455,51.16468,--,--,
2853,SDSS J120032.45+510958.5,180.13521,51.16626,--,--,
2854,SDSS J120059.30+510948.0,180.24708,51.16335,--,--,
2855,WISEA J120059.76+510941.3,180.24902,51.16155,--,--,
2856,WISEA J120206.05+512026.2,180.52523,51.34059,20990.0,0.070015,SPEC
2857,WISEA J115831.35+513504.8,179.63064,51.5847,33038.0,0.110204,SPEC
2858,WHL J115856.2+513507,179.73425,51.58537,34596.0,0.1154,SPEC
2859,WISEA J115856.24+513507.1,179.73429,51.58533,35241.0,0.117552,SPEC
2860,WISEA J115926.66+513422.4,179.86105,51.573,--,--,
2861,SDSS J115926.71+513419.6,179.86132,51.57213,--,--,
2862,SDSS J115927.33+513415.5,179.86389,51.571,--,--,
2863,WISEA J115909.87+502538.0,179.79115,50.42723,--,--,
2864,WISEA J115940.44+501931.4,179.91859,50.32515,15840.0,0.052835,SPEC
2865,WISEA J115940.49+501926.9,179.91873,50.32414,--,--,
2866,SDSS J115943.80+502047.5,179.93251,50.34655,--,--,
2867,WISEA J115943.91+502052.1,179.93286,50.34801,--,--,
2868,WISEA J120155.16+503112.7,180.47987,50.52016,24064.0,0.08027,SPEC
2869,SDSS J120155.33+503118.2,180.48057,50.52175,--,--,
2870,WISEA J120210.80+503156.4,180.54507,50.53231,24053.0,0.080232,SPEC
2871,MSPM 05848,180.5451,50.5323,24124.0,0.08047,
2872,WISEA J115558.34+505108.9,178.99314,50.85247,--,--,
2873,WISEA J120034.00+504632.9,180.14179,50.77574,27792.0,0.092705,SPEC
2874,WISEA J120039.11+505143.2,180.16296,50.86202,--,--,
2875,WISEA J120039.18+505138.8,180.16337,50.86098,19816.0,0.066098,SPEC
2876,WISEA J120101.71+505327.8,180.25718,50.89093,35863.0,0.119625,SPEC
2877,WISEA J120123.09+512346.4,180.34624,51.39624,--,--,
2878,GALEXASC J115824.68+503146.9,179.60286,50.5297,--,--,
2879,WISEA J115824.72+503140.0,179.60294,50.52776,36897.0,0.123074,SPEC
2880,SDSS J115825.54+503135.0,179.60646,50.52641,--,--,
2881,SDSS J115911.95+503427.5,179.7998,50.57431,--,--,
2882,WISEA J115912.39+503427.1,179.80166,50.57413,--,--,
2883,WISEA J120112.15+504033.6,180.30065,50.67601,9995.0,0.033341,SPEC
2884,WISEA J120219.98+503635.6,180.58326,50.6099,--,--,
2885,SDSS J120220.86+503633.9,180.58694,50.60943,--,--,
2886,WISEA J120229.99+504448.1,180.62494,50.7467,--,--,
2887,WISEA J115604.15+505611.8,179.01728,50.93658,39256.0,0.130943,SPEC
2888,WISEA J115602.91+505854.5,179.0122,50.98171,36719.0,0.12248,SPEC
2889,GALEXASC J115603.24+505850.7,179.01353,50.98077,--,--,
2890,WISEA J115603.44+505849.2,179.01431,50.98025,36339.0,0.121214,SPEC
2891,WISEA J115604.84+505522.7,179.02014,50.92304,--,--,
2892,WISEA J115708.90+505730.8,179.28716,50.95844,19129.0,0.063807,SPEC
2893,WISEA J115709.30+505727.1,179.28875,50.95754,--,--,
2894,WISEA J120212.04+510525.2,180.55018,51.09034,--,--,
2895,WISEA J120212.22+510531.8,180.55093,51.09218,21367.0,0.071274,SPEC
2896,SDSS J120212.33+510535.0,180.55141,51.09306,21480.0,0.071649,SPEC
2897,WISEA J115619.40+510942.2,179.08108,51.16194,--,--,
2898,WISEA J115918.00+511908.9,179.82498,51.31914,--,--,
2899,SDSS J120150.50+511647.5,180.46043,51.27986,--,--,
2900,WISEA J120151.20+511652.5,180.46336,51.28126,21202.0,0.070723,SPEC
2901,WISEA J120150.48+511641.7,180.46024,51.27809,--,--,
2902,SDSS J120150.50+511647.5,180.46043,51.27986,--,--,
2903,WISEA J120207.91+511216.2,180.53295,51.20449,18522.0,0.061783,SPEC
2904,SDSS J120208.80+511215.7,180.53668,51.20439,--,--,
2905,WISEA J120222.67+503158.7,180.59446,50.53296,24052.0,0.08023,SPEC
2906,WISEA J115656.30+504537.3,179.23471,50.76035,--,--,
2907,WISEA J115900.82+504328.8,179.75348,50.72462,--,--,
2908,WISEA J120402.59+614736.5,181.0109,61.79344,--,--,
2909,2MASS J12020586+6135539,180.52431,61.59824,29708.0,0.099095,SPEC
2910,GALEXASC J120206.23+613556.5,180.52597,61.59903,--,--,
2911,WISEA J120206.40+613557.3,180.52712,61.59941,29807.0,0.099427,SPEC
2912,GALEXMSC J120206.68+613559.5,180.52784,61.59988,--,--,
2913,WISEA J120205.20+613552.5,180.52167,61.59792,--,--,
2914,2MASS J12020586+6135539,180.52431,61.59824,29708.0,0.099095,SPEC
2915,GALEXASC J120206.23+613556.5,180.52597,61.59903,--,--,
2916,WISEA J120206.40+613557.3,180.52712,61.59941,29807.0,0.099427,SPEC
2917,GALEXMSC J120206.68+613559.5,180.52784,61.59988,--,--,
2918,WISEA J120247.35+615229.4,180.69741,61.87502,--,--,
2919,SDSS J120206.54+613700.8,180.52728,61.6169,--,--,
2920,WISEA J120207.73+613704.2,180.5322,61.61787,--,--,
2921,WISEA J120117.47+613603.0,180.32274,61.60093,--,--,
2922,WISEA J120309.61+614433.9,180.78996,61.74276,45412.0,0.151478,SPEC
2923,WISEA J120310.47+614430.1,180.79366,61.74172,--,--,
2924,WISEA J120319.05+621002.3,180.82939,62.16733,15056.0,0.050221,SPEC
2925,GALEXASC J115911.54+615349.0,179.79811,61.89696,--,--,
2926,WISEA J115912.25+615349.2,179.80145,61.89712,--,--,
2927,SDSS J115912.79+615355.4,179.8033,61.89874,--,--,
2928,WISEA J115948.40+615101.9,179.95169,61.85057,19395.0,0.064695,SPEC
2929,WISEA J120316.73+615134.4,180.81974,61.85953,29796.0,0.099389,SPEC
2930,WISEA J120302.79+620032.9,180.7628,62.0091,--,--,
2931,WISEA J120417.77+615010.2,181.074,61.83618,32387.0,0.108031,SPEC
2932,WISEA J120450.65+103728.6,181.21092,10.62468,--,--,
2933,WISEA J120436.19+102937.2,181.15079,10.49369,--,--,
2934,WISEA J120436.46+102933.9,181.15197,10.4927,--,--,
2935,WISEA J120451.68+102901.4,181.21541,10.48356,--,--,
2936,WISEA J120508.50+103018.2,181.28538,10.50534,--,--,
2937,SDSS J120508.65+103015.0,181.28607,10.50419,--,--,
2938,SDSS J120512.40+104002.3,181.30168,10.66733,--,--,
2939,SDSSCGB 55820,180.99375,10.53522,--,--,
2940,SDSS J120358.50+103206.4,180.99376,10.53512,--,--,
2941,SDSS J120358.56+103213.3,180.99401,10.53704,--,--,
2942,WISEA J120358.55+103209.9,180.99435,10.53643,--,--,
2943,WISEA J120409.69+102733.1,181.04034,10.45918,--,--,
2944,WISEA J120400.85+103038.9,181.0035,10.51081,--,--,
2945,SDSS J120451.26+102657.6,181.21361,10.44935,--,--,
2946,WISEA J120451.72+102653.1,181.21571,10.44797,--,--,
2947,WISEA J120458.07+102800.7,181.24197,10.46684,28643.0,0.095543,SPEC
2948,WISEA J120453.87+102313.0,181.22446,10.38697,--,--,
2949,WISEA J120452.94+104809.2,181.22059,10.80253,31466.0,0.10496,SPEC
2950,WISEA J120452.73+102653.9,181.21967,10.44813,--,--,
2951,SDSS J120421.30+102945.9,181.08878,10.49609,--,--,
2952,WISEA J120501.95+102738.7,181.2581,10.46079,--,--,
2953,WISEA J120503.23+103541.7,181.2635,10.59494,28676.0,0.095652,SPEC
2954,WISEA J120505.52+103450.3,181.27303,10.58063,28129.0,0.093828,SPEC
2955,WISEA J120517.86+102443.3,181.32442,10.41201,39289.0,0.131054,SPEC
2956,WISEA J120538.97+103226.1,181.4124,10.54057,10470.0,0.034925,SPEC
2957,WISEA J120430.58+103856.9,181.12731,10.64916,--,--,
2958,SDSS J120430.85+103858.3,181.12854,10.64953,--,--,
2959,WISEA J120437.92+103650.3,181.15805,10.614,--,--,
2960,SDSS J120437.97+103641.7,181.15825,10.61158,--,--,
2961,WISEA J120438.22+103638.6,181.15928,10.61072,--,--,
2962,WISEA J120502.10+103631.6,181.25874,10.60883,--,--,
2963,SDSS J120450.87+104849.6,181.21197,10.8138,--,--,
2964,WISEA J120450.89+104842.7,181.21206,10.81187,--,--,
2965,WISEA J120458.45+103644.5,181.24379,10.61269,--,--,
2966,WISEA J120510.57+104239.5,181.29405,10.71097,--,--,
2967,WISEA J120359.53+103204.5,180.99811,10.53467,--,--,
2968,WISEA J120403.74+103358.9,181.01558,10.56638,--,--,
2969,WISEA J120407.87+102826.3,181.03277,10.47393,--,--,
2970,SDSS J120406.37+103536.1,181.02654,10.59337,--,--,
2971,SDSS J120406.48+103529.0,181.027,10.59141,--,--,
2972,SDSS J120407.01+103525.9,181.02924,10.59054,--,--,
2973,WISEA J120443.86+102612.4,181.18276,10.43674,--,--,
2974,WISEA J120444.52+102616.4,181.18531,10.43764,--,--,
2975,SDSS J120423.77+103245.2,181.09906,10.54592,--,--,
2976,WISEA J120423.77+103255.3,181.09906,10.54865,27559.0,0.091926,SPEC
2977,WISEA J120451.12+102931.2,181.21292,10.49202,--,--,
2978,SDSS J120451.37+102930.2,181.21406,10.49174,--,--,
2979,WISEA J120458.16+102637.0,181.24234,10.44362,--,--,
2980,WISEA J120501.89+102412.6,181.25789,10.40343,--,--,
2981,WISEA J120518.86+103006.9,181.32862,10.50209,--,--,
2982,WISEA J120433.22+104025.6,181.13847,10.6738,--,--,
2983,WISEA J120418.82+104436.2,181.07836,10.74332,--,--,
2984,GALEXMSC J120419.38+104432.9,181.08079,10.74249,--,--,
2985,SDSS J120419.40+104438.0,181.08085,10.74392,--,--,
2986,WISEA J120508.76+104508.3,181.28651,10.75227,--,--,
2987,SDSS J120449.06+104119.8,181.20445,10.68885,--,--,
2988,SDSS J120508.71+104337.9,181.28633,10.72721,--,--,
2989,WISEA J120509.22+104334.8,181.28845,10.72636,--,--,
